11.72,0.715677,-0.698432,2,0.888301,-0.569121,2.01199
11.74,0.712877,-0.701289,2,0.880544,-0.584307,2.01211
11.76,0.710066,-0.704135,2,0.880544,-0.584307,2.01211
11.78,0.707244,-0.706969,2,0.872859,-0.599058,2.01222
11.8,0.704411,-0.709793,2,0.865257,-0.613338,2.0123
11.82,0.701566,-0.712604,2,0.865257,-0.613338,2.0123
11.84,0.69871,-0.715405,2,0.857721,-0.62715,2.01238
11.86,0.695843,-0.718194,2,0.857721,-0.62715,2.01238
11.88,0.692964,-0.720972,2,0.848344,-0.643796,2.01247
11.9,0.690075,-0.723738,2,0.840906,-0.656595,2.01251
11.92,0.687174,-0.726492,2,0.840906,-0.656595,2.01251
11.94,0.684263,-0.729235,2,0.833529,-0.668917,2.01258
11.96,0.681341,-0.731966,2,0.833529,-0.668917,2.01258
11.98,0.678407,-0.734686,2,0.826224,-0.68081,2.01266
12,0.675463,-0.737394,2,0.819006,-0.692221,2.01276
12.02,0.672508,-0.74009,2,0.819006,-0.692221,2.01276
12.04,0.669542,-0.742774,2,0.811874,-0.703188,2.01287
12.06,0.666566,-0.745446,2,0.811874,-0.703188,2.01287
12.08,0.663579,-0.748106,2,0.803102,-0.716279,2.01297
12.1,0.660581,-0.750755,2,0.796188,-0.726282,2.01306
12.12,0.657573,-0.753391,2,0.796188,-0.726282,2.01306
12.14,0.654554,-0.756015,2,0.789353,-0.73588,2.01315
12.16,0.651525,-0.758627,2,0.782613,-0.745054,2.01323
12.18,0.648485,-0.761227,2,0.782613,-0.745054,2.01323
12.2,0.645435,-0.763815,2,0.77599,-0.753817,2.01333
12.22,0.642375,-0.766391,2,0.77599,-0.753817,2.01333
12.24,0.639304,-0.768954,2,0.769413,-0.762226,2.01345
12.26,0.636223,-0.771505,2,0.761311,-0.772148,2.0136
12.28,0.633132,-0.774044,2,0.761311,-0.772148,2.0136
12.3,0.630031,-0.77657,2,0.754942,-0.779572,2.01373
12.32,0.626919,-0.779084,2,0.754942,-0.779572,2.01373
12.34,0.623798,-0.781586,2,0.748696,-0.786557,2.01387
12.36,0.620667,-0.784074,2,0.74255,-0.793086,2.01397
12.38,0.617525,-0.786551,2,0.74255,-0.793086,2.01397
12.4,0.614374,-0.789015,2,0.736519,-0.799168,2.01404
12.42,0.611213,-0.791466,2,0.736519,-0.799168,2.01404
12.44,0.608043,-0.793904,2,0.730561,-0.8048,2.01412
12.46,0.604862,-0.79633,2,0.723279,-0.811248,2.01419
12.48,0.601672,-0.798743,2,0.723279,-0.811248,2.01419
12.5,0.598472,-0.801144,2,0.717656,-0.815879,2.01426
12.52,0.595263,-0.803531,2,0.71219,-0.820058,2.01434
12.54,0.592044,-0.805906,2,0.71219,-0.820058,2.01434
12.56,0.588816,-0.808267,2,0.70683,-0.823836,2.01442
12.58,0.585578,-0.810616,2,0.70683,-0.823836,2.01442
12.6,0.582331,-0.812952,2,0.701582,-0.827207,2.01453
12.62,0.579074,-0.815275,2,0.696432,-0.830212,2.01465
12.64,0.575808,-0.817585,2,0.696432,-0.830212,2.01465
12.66,0.572533,-0.819881,2,0.690149,-0.833442,2.01485
12.68,0.569249,-0.822165,2,0.690149,-0.833442,2.01485
12.7,0.565956,-0.824435,2,0.685231,-0.835616,2.01504
12.72,0.562654,-0.826693,2,0.680399,-0.837464,2.01521
12.74,0.559343,-0.828936,2,0.680399,-0.837464,2.01521
12.76,0.556022,-0.831167,2,0.675662,-0.839029,2.01544
12.78,0.552693,-0.833385,2,0.675662,-0.839029,2.01544
12.8,0.549356,-0.835589,2,0.671005,-0.84026,2.01566
12.82,0.546009,-0.837779,2,0.666411,-0.841222,2.0159
12.84,0.542653,-0.839957,2,0.666411,-0.841222,2.0159
12.86,0.539289,-0.842121,2,0.660784,-0.842056,2.01618
12.88,0.535916,-0.844271,2,0.660784,-0.842056,2.01618
12.9,0.532535,-0.846408,2,0.656364,-0.842411,2.01638
12.92,0.529145,-0.848531,2,0.652003,-0.842533,2.01652
12.94,0.525747,-0.850641,2,0.652003,-0.842533,2.01652
12.96,0.52234,-0.852737,2,0.647668,-0.842403,2.01667
12.98,0.518925,-0.85482,2,0.647668,-0.842403,2.01667
13,0.515501,-0.856889,2,0.643376,-0.842077,2.01677
13.02,0.51207,-0.858944,2,0.639134,-0.841552,2.01684
13.04,0.50863,-0.860985,2,0.639134,-0.841552,2.01684
13.06,0.505182,-0.863013,2,0.633975,-0.840552,2.01701
13.08,0.501726,-0.865027,2,0.633975,-0.840552,2.01701
13.1,0.498262,-0.867027,2,0.629869,-0.839546,2.01715
13.12,0.494789,-0.869013,2,0.625787,-0.838374,2.01731
13.14,0.49131,-0.870985,2,0.625787,-0.838374,2.01731
13.16,0.487822,-0.872943,2,0.621768,-0.836975,2.01745
13.18,0.484326,-0.874888,2,0.617781,-0.835484,2.01754
13.2,0.480823,-0.876818,2,0.617781,-0.835484,2.01754
13.22,0.477311,-0.878734,2,0.613856,-0.833844,2.01765
13.24,0.473793,-0.880636,2,0.613856,-0.833844,2.01765
13.26,0.470266,-0.882524,2,0.60901,-0.831576,2.01778
13.28,0.466733,-0.884398,2,0.605145,-0.82967,2.01785
13.3,0.463191,-0.886258,2,0.605145,-0.82967,2.01785
13.32,0.459642,-0.888104,2,0.601303,-0.827639,2.01795
13.34,0.456086,-0.889935,2,0.601303,-0.827639,2.01795
13.36,0.452523,-0.891753,2,0.597468,-0.825484,2.01806
13.38,0.448952,-0.893556,2,0.593634,-0.823337,2.01817
13.4,0.445375,-0.895344,2,0.593634,-0.823337,2.01817
13.42,0.44179,-0.897119,2,0.589931,-0.821048,2.01828
13.44,0.438198,-0.898879,2,0.589931,-0.821048,2.01828
13.46,0.434599,-0.900624,2,0.585355,-0.81812,2.01839
13.48,0.430993,-0.902355,2,0.581708,-0.815794,2.01843
13.5,0.42738,-0.904072,2,0.581708,-0.815794,2.01843
13.52,0.42376,-0.905774,2,0.578043,-0.81329,2.01851
13.54,0.420134,-0.907462,2,0.578043,-0.81329,2.01851
13.56,0.4165,-0.909136,2,0.574349,-0.810729,2.01856
13.58,0.412861,-0.910794,2,0.570612,-0.808113,2.01861
13.6,0.409214,-0.912438,2,0.570612,-0.808113,2.01861
13.62,0.405561,-0.914068,2,0.566822,-0.805411,2.0187
13.64,0.401901,-0.915683,2,0.566822,-0.805411,2.0187
13.66,0.398236,-0.917283,2,0.561993,-0.801991,2.01882
13.68,0.394563,-0.918869,2,0.558083,-0.799239,2.01892
13.7,0.390885,-0.92044,2,0.558083,-0.799239,2.01892
13.72,0.3872,-0.921996,2,0.554156,-0.796437,2.019
13.74,0.383509,-0.923537,2,0.554156,-0.796437,2.019
13.76,0.379812,-0.925064,2,0.550221,-0.793653,2.01906
13.78,0.376108,-0.926576,2,0.546276,-0.790833,2.01919
13.8,0.372399,-0.928073,2,0.546276,-0.790833,2.01919
13.82,0.368684,-0.929555,2,0.542314,-0.788058,2.01933
13.84,0.364962,-0.931022,2,0.537392,-0.784641,2.01948
13.86,0.361236,-0.932474,2,0.537392,-0.784641,2.01948
13.88,0.357503,-0.933912,2,0.533493,-0.78194,2.01956
13.9,0.353764,-0.935335,2,0.533493,-0.78194,2.01956
13.92,0.35002,-0.936742,2,0.529606,-0.779234,2.01959
13.94,0.346271,-0.938135,2,0.525684,-0.776692,2.01962
13.96,0.342515,-0.939512,2,0.525684,-0.776692,2.01962
13.98,0.338754,-0.940875,2,0.521831,-0.774045,2.01965
14,0.334988,-0.942222,2,0.521831,-0.774045,2.01965
14.02,0.331216,-0.943555,2,0.517961,-0.771562,2.01963
14.04,0.32744,-0.944872,2,0.513153,-0.768536,2.01957
14.06,0.323658,-0.946174,2,0.513153,-0.768536,2.01957
14.08,0.31987,-0.947461,2,0.509368,-0.766069,2.01951
14.1,0.316078,-0.948733,2,0.509368,-0.766069,2.01951
14.12,0.312281,-0.94999,2,0.505524,-0.763807,2.01941
14.14,0.308478,-0.951231,2,0.501676,-0.761554,2.01925
14.16,0.304671,-0.952458,2,0.501676,-0.761554,2.01925
14.18,0.300858,-0.953669,2,0.497804,-0.759267,2.01904
14.2,0.297041,-0.954865,2,0.493853,-0.757185,2.01879
14.22,0.293219,-0.956045,2,0.493853,-0.757185,2.01879
14.24,0.289393,-0.95721,2,0.488821,-0.754515,2.0185
14.26,0.285562,-0.95836,2,0.488821,-0.754515,2.0185
14.28,0.281726,-0.959495,2,0.484721,-0.752457,2.01826
14.3,0.277886,-0.960614,2,0.480529,-0.750655,2.01797
14.32,0.274041,-0.961718,2,0.480529,-0.750655,2.01797
14.34,0.270192,-0.962806,2,0.476244,-0.748784,2.01769
14.36,0.266339,-0.963879,2,0.476244,-0.748784,2.01769
14.38,0.262481,-0.964937,2,0.471898,-0.747062,2.01742
14.4,0.258619,-0.965979,2,0.467485,-0.745487,2.01713
14.42,0.254753,-0.967006,2,0.467485,-0.745487,2.01713
14.44,0.250883,-0.968017,2,0.461879,-0.743644,2.01678
14.46,0.247009,-0.969013,2,0.461879,-0.743644,2.01678
14.48,0.243131,-0.969993,2,0.457313,-0.742324,2.0165
14.5,0.239249,-0.970958,2,0.45267,-0.74123,2.01622
14.52,0.235364,-0.971907,2,0.45267,-0.74123,2.01622
14.54,0.231474,-0.972841,2,0.448048,-0.740111,2.01599
14.56,0.227581,-0.973759,2,0.448048,-0.740111,2.01599
14.58,0.223684,-0.974662,2,0.443382,-0.73925,2.01578
14.6,0.219784,-0.975549,2,0.438754,-0.738469,2.01559
14.62,0.21588,-0.97642,2,0.438754,-0.738469,2.01559
14.64,0.211972,-0.977276,2,0.432935,-0.737686,2.01534
14.66,0.208062,-0.978116,2,0.432935,-0.737686,2.01534
14.68,0.204147,-0.97894,2,0.428243,-0.737183,2.01514
14.7,0.20023,-0.979749,2,0.423543,-0.736723,2.01494
14.72,0.196309,-0.980542,2,0.423543,-0.736723,2.01494
14.74,0.192386,-0.981319,2,0.418797,-0.736401,2.01472
14.76,0.188459,-0.982081,2,0.418797,-0.736401,2.01472
14.78,0.184529,-0.982827,2,0.413991,-0.736233,2.01453
14.8,0.180596,-0.983557,2,0.409217,-0.736014,2.01436
14.82,0.176661,-0.984272,2,0.409217,-0.736014,2.01436
14.84,0.172722,-0.984971,2,0.403188,-0.736089,2.0141
14.86,0.168781,-0.985654,2,0.403188,-0.736089,2.0141
14.88,0.164837,-0.986321,2,0.39833,-0.73633,2.01387
14.9,0.16089,-0.986972,2,0.393534,-0.736579,2.01361
14.92,0.156941,-0.987608,2,0.393534,-0.736579,2.01361
14.94,0.15299,-0.988228,2,0.388656,-0.737026,2.01331
14.96,0.149035,-0.988832,2,0.383727,-0.737654,2.01299
14.98,0.145079,-0.98942,2,0.383727,-0.737654,2.01299
15,0.14112,-0.989992,2,0.378763,-0.738355,2.01269
15.02,0.137159,-0.990549,2,0.378763,-0.738355,2.01269
15.04,0.133196,-0.99109,2,0.372409,-0.739535,2.01226
15.06,0.12923,-0.991615,2,0.367222,-0.740587,2.01192
15.08,0.125263,-0.992124,2,0.367222,-0.740587,2.01192
15.1,0.121293,-0.992617,2,0.361992,-0.741688,2.0116
15.12,0.117322,-0.993094,2,0.361992,-0.741688,2.0116
15.14,0.113348,-0.993555,2,0.356656,-0.74305,2.01125
15.16,0.109373,-0.994001,2,0.351215,-0.744329,2.01093
15.18,0.105397,-0.99443,2,0.351215,-0.744329,2.01093
15.2,0.101418,-0.994844,2,0.345664,-0.745742,2.01061
15.22,0.0974377,-0.995242,2,0.345664,-0.745742,2.01061
15.24,0.0934562,-0.995623,2,0.338602,-0.74774,2.01019
15.26,0.0894728,-0.995989,2,0.332931,-0.749229,2.00979
15.28,0.0854882,-0.996339,2,0.332931,-0.749229,2.00979
15.3,0.0815022,-0.996673,2,0.327196,-0.750861,2.00938
15.32,0.0775149,-0.996991,2,0.327196,-0.750861,2.00938
15.34,0.0735262,-0.997293,2,0.321413,-0.752631,2.00893
15.36,0.0695365,-0.997579,2,0.315648,-0.754404,2.00843
15.38,0.0655457,-0.99785,2,0.315648,-0.754404,2.00843
15.4,0.0615538,-0.998104,2,0.309837,-0.756324,2.00792
15.42,0.0575607,-0.998342,2,0.309837,-0.756324,2.00792
15.44,0.0535672,-0.998564,2,0.302516,-0.758857,2.00737
15.46,0.0495723,-0.998771,2,0.296654,-0.76097,2.00698
15.48,0.0455769,-0.998961,2,0.296654,-0.76097,2.00698
15.5,0.0415808,-0.999135,2,0.290771,-0.763237,2.00663
15.52,0.0375837,-0.999294,2,0.284935,-0.765587,2.0063
15.54,0.0335863,-0.999436,2,0.284935,-0.765587,2.0063
15.56,0.0295883,-0.999562,2,0.279085,-0.768099,2.00597
15.58,0.0255899,-0.999673,2,0.279085,-0.768099,2.00597
15.6,0.0215909,-0.999767,2,0.273207,-0.770746,2.00562
15.62,0.0175917,-0.999845,2,0.265845,-0.774016,2.00526
15.64,0.0135922,-0.999908,2,0.265845,-0.774016,2.00526
15.66,0.00959254,-0.999954,2,0.259932,-0.776789,2.00501
15.68,0.00559247,-0.999984,2,0.259932,-0.776789,2.00501
15.7,0.00159279,-0.999999,2,0.254003,-0.7797,2.00479
15.72,-0.0024074,-0.999997,2,0.246622,-0.783283,2.00455
15.74,-0.0064073,-0.999979,2,0.246622,-0.783283,2.00455
15.76,-0.0104071,-0.999946,2,0.242137,-0.785538,2.0044
15.78,-0.0144067,-0.999896,2,0.242137,-0.785538,2.0044
15.8,-0.0184064,-0.999831,2,0.236142,-0.788547,2.00421
15.82,-0.0224055,-0.999749,2,0.228652,-0.792341,2.00396
15.84,-0.0264043,-0.999651,2,0.228652,-0.792341,2.00396
15.86,-0.0304026,-0.999538,2,0.222584,-0.79552,2.00377
15.88,-0.0344007,-0.999408,2,0.216495,-0.798727,2.00359
15.9,-0.0383977,-0.999263,2,0.216495,-0.798727,2.00359
15.92,-0.0423947,-0.999101,2,0.21045,-0.801992,2.00342
15.94,-0.0463907,-0.998923,2,0.21045,-0.801992,2.00342
15.96,-0.0503859,-0.99873,2,0.204414,-0.80535,2.00326
15.98,-0.0543804,-0.99852,2,0.198417,-0.80873,2.00303
16,-0.0583742,-0.998295,2,0.198417,-0.80873,2.00303
16.02,-0.0623668,-0.998053,2,0.190889,-0.813028,2.00266
16.04,-0.0663587,-0.997796,2,0.190889,-0.813028,2.00266
16.06,-0.0703491,-0.997522,2,0.184799,-0.816574,2.00235
16.08,-0.0743388,-0.997233,2,0.178776,-0.820021,2.00201
16.1,-0.0783271,-0.996928,2,0.178776,-0.820021,2.00201
16.12,-0.0823143,-0.996606,2,0.172699,-0.823528,2.00168
16.14,-0.0862998,-0.996269,2,0.172699,-0.823528,2.00168
16.16,-0.0902841,-0.995916,2,0.166573,-0.827089,2.00138
16.18,-0.0942672,-0.995547,2,0.160366,-0.830635,2.00108
16.2,-0.0982488,-0.995162,2,0.160366,-0.830635,2.00108
16.22,-0.102228,-0.994761,2,0.152482,-0.835133,2.0007
16.24,-0.106207,-0.994344,2,0.152482,-0.835133,2.0007
16.26,-0.110183,-0.993911,2,0.146101,-0.838774,2.00043
16.28,-0.114158,-0.993463,2,0.139655,-0.842397,2.00019
16.3,-0.118131,-0.992998,2,0.139655,-0.842397,2.00019
16.32,-0.122102,-0.992518,2,0.133126,-0.846044,1.99997
16.34,-0.126071,-0.992021,2,0.133126,-0.846044,1.99997
16.36,-0.130038,-0.991509,2,0.126565,-0.849664,1.99975
16.38,-0.134003,-0.990981,2,0.119937,-0.853303,1.99953
16.4,-0.137966,-0.990437,2,0.119937,-0.853303,1.99953
16.42,-0.141926,-0.989877,2,0.111568,-0.857848,1.99916
16.44,-0.145885,-0.989302,2,0.111568,-0.857848,1.99916
16.46,-0.149841,-0.98871,2,0.104799,-0.861463,1.99886
16.48,-0.153795,-0.988103,2,0.0979747,-0.865035,1.99859
16.5,-0.157746,-0.98748,2,0.0979747,-0.865035,1.99859
16.52,-0.161694,-0.986841,2,0.0910712,-0.868667,1.99834
16.54,-0.16564,-0.986186,2,0.0910712,-0.868667,1.99834
16.56,-0.169584,-0.985516,2,0.084189,-0.872262,1.99815
16.58,-0.173524,-0.98483,2,0.077238,-0.875905,1.99797
16.6,-0.177463,-0.984128,2,0.077238,-0.875905,1.99797
16.62,-0.181398,-0.98341,2,0.0685475,-0.880447,1.99778
16.64,-0.18533,-0.982676,2,0.0616123,-0.88399,1.99766
16.66,-0.189259,-0.981927,2,0.0616123,-0.88399,1.99766
16.68,-0.193185,-0.981162,2,0.0546162,-0.887547,1.99758
16.7,-0.197108,-0.980382,2,0.0546162,-0.887547,1.99758
16.72,-0.201028,-0.979586,2,0.0476367,-0.89105,1.99751
16.74,-0.204945,-0.978774,2,0.0406414,-0.89446,1.99746
16.76,-0.208858,-0.977946,2,0.0406414,-0.89446,1.99746
16.78,-0.212769,-0.977103,2,0.0335955,-0.897862,1.99741
16.8,-0.216675,-0.976244,2,0.0335955,-0.897862,1.99741
16.82,-0.220578,-0.975369,2,0.0247685,-0.90199,1.99736
16.84,-0.224478,-0.974479,2,0.0176311,-0.905209,1.99731
16.86,-0.228374,-0.973573,2,0.0176311,-0.905209,1.99731
16.88,-0.232267,-0.972652,2,0.0104309,-0.908381,1.99727
16.9,-0.236155,-0.971715,2,0.0104309,-0.908381,1.99727
16.92,-0.24004,-0.970763,2,0.00318811,-0.911455,1.99725
16.94,-0.243921,-0.969795,2,-0.0040731,-0.914474,1.99725
16.96,-0.247798,-0.968812,2,-0.0040731,-0.914474,1.99725
16.98,-0.251672,-0.967813,2,-0.0113261,-0.917411,1.99728
17,-0.255541,-0.966798,2,-0.0113261,-0.917411,1.99728
17.02,-0.259406,-0.965768,2,-0.0203959,-0.920904,1.99728
17.04,-0.263267,-0.964723,2,-0.0276783,-0.923638,1.99726
17.06,-0.267124,-0.963662,2,-0.0276783,-0.923638,1.99726
17.08,-0.270976,-0.962586,2,-0.0349332,-0.926351,1.99721
17.1,-0.274825,-0.961494,2,-0.0349332,-0.926351,1.99721
17.12,-0.278669,-0.960387,2,-0.0421719,-0.928984,1.99717
17.14,-0.282508,-0.959265,2,-0.0494257,-0.931586,1.99709
17.16,-0.286342,-0.958127,2,-0.0494257,-0.931586,1.99709
17.18,-0.290173,-0.956974,2,-0.0567014,-0.934188,1.99701
17.2,-0.293998,-0.955806,2,-0.0567014,-0.934188,1.99701
17.22,-0.297819,-0.954622,2,-0.0658297,-0.937377,1.99688
17.24,-0.301635,-0.953423,2,-0.0731595,-0.939867,1.99678
17.26,-0.305447,-0.952209,2,-0.0731595,-0.939867,1.99678
17.28,-0.309253,-0.95098,2,-0.0804837,-0.942294,1.99668
17.3,-0.313054,-0.949735,2,-0.0804837,-0.942294,1.99668
17.32,-0.316851,-0.948475,2,-0.0877959,-0.944603,1.99659
17.34,-0.320642,-0.9472,2,-0.095089,-0.946788,1.9965
17.36,-0.324428,-0.94591,2,-0.095089,-0.946788,1.9965
17.38,-0.328209,-0.944605,2,-0.102376,-0.948854,1.99641
17.4,-0.331985,-0.943285,2,-0.102376,-0.948854,1.99641
17.42,-0.335756,-0.941949,2,-0.111487,-0.951275,1.99635
17.44,-0.339521,-0.940598,2,-0.118756,-0.953048,1.99631
17.46,-0.34328,-0.939233,2,-0.118756,-0.953048,1.99631
17.48,-0.347034,-0.937852,2,-0.126002,-0.954716,1.9963
17.5,-0.350783,-0.936457,2,-0.133266,-0.956307,1.99632
17.52,-0.354526,-0.935046,2,-0.133266,-0.956307,1.99632
17.54,-0.358264,-0.93362,2,-0.140488,-0.957771,1.99632
17.56,-0.361995,-0.93218,2,-0.140488,-0.957771,1.99632
17.58,-0.365721,-0.930725,2,-0.147692,-0.959159,1.99632
17.6,-0.369441,-0.929254,2,-0.156724,-0.960785,1.99633
17.62,-0.373155,-0.927769,2,-0.156724,-0.960785,1.99633
17.64,-0.376863,-0.926269,2,-0.163937,-0.961994,1.99632
17.66,-0.380565,-0.924754,2,-0.163937,-0.961994,1.99632
17.68,-0.384261,-0.923224,2,-0.171152,-0.96305,1.99629
17.7,-0.387951,-0.92168,2,-0.178331,-0.964011,1.99626
17.72,-0.391634,-0.920121,2,-0.178331,-0.964011,1.99626
17.74,-0.395312,-0.918547,2,-0.185485,-0.964832,1.99619
17.76,-0.398983,-0.916958,2,-0.185485,-0.964832,1.99619
17.78,-0.402648,-0.915355,2,-0.192639,-0.965561,1.99612
17.8,-0.406306,-0.913737,2,-0.201564,-0.966349,1.99598
17.82,-0.409957,-0.912105,2,-0.201564,-0.966349,1.99598
17.84,-0.413603,-0.910457,2,-0.208648,-0.966832,1.99587
17.86,-0.417241,-0.908796,2,-0.208648,-0.966832,1.99587
17.88,-0.420873,-0.90712,2,-0.215715,-0.967221,1.99578
17.9,-0.424498,-0.905429,2,-0.222735,-0.967505,1.99573
17.92,-0.428116,-0.903724,2,-0.222735,-0.967505,1.99573
17.94,-0.431728,-0.902004,2,-0.22972,-0.967644,1.99567
17.96,-0.435332,-0.90027,2,-0.22972,-0.967644,1.99567
17.98,-0.43893,-0.898521,2,-0.23668,-0.967659,1.99561
18,-0.44252,-0.896758,2,-0.245353,-0.967515,1.9955
18.02,-0.446104,-0.894981,2,-0.245353,-0.967515,1.9955
18.04,-0.449681,-0.893189,2,-0.252278,-0.967253,1.99539
18.06,-0.453249,-0.891384,2,-0.252278,-0.967253,1.99539
18.08,-0.456811,-0.889564,2,-0.259199,-0.966876,1.99529
18.1,-0.460366,-0.887729,2,-0.266122,-0.966414,1.99518
18.12,-0.463913,-0.885881,2,-0.266122,-0.966414,1.99518
18.14,-0.467453,-0.884018,2,-0.27302,-0.965883,1.99511
18.16,-0.470985,-0.882141,2,-0.27989,-0.965266,1.99506
18.18,-0.47451,-0.88025,2,-0.27989,-0.965266,1.99506
18.2,-0.478027,-0.878345,2,-0.288459,-0.964332,1.995
18.22,-0.481537,-0.876426,2,-0.288459,-0.964332,1.995
18.24,-0.485039,-0.874493,2,-0.295331,-0.96346,1.99496
18.26,-0.488533,-0.872546,2,-0.30222,-0.962472,1.99492
18.28,-0.492019,-0.870584,2,-0.30222,-0.962472,1.99492
18.3,-0.495497,-0.868609,2,-0.309163,-0.961416,1.99486
18.32,-0.498968,-0.86662,2,-0.309163,-0.961416,1.99486
