10.8,nan,nan,-nan,0,0,-0,-0.413759,-1.53987,138.184,-0.000177731,5.48889e-05,-0.00142711,-0.00539208,0.0262438,-1.53783,0
10.82,nan,nan,-nan,0,0,-0,-0.413968,-1.54011,138.182,0.000293204,0.000202616,-0.000439964,-0.00539208,0.0262438,-1.53783,0
10.84,nan,nan,-nan,0,0,-0,-0.414584,-1.53927,138.179,-9.90264e-05,-0.000346573,-0.00051792,-0.00465188,0.0261615,-1.53854,0
10.86,nan,nan,-nan,0,0,-0,-0.413968,-1.53997,138.177,0.000225552,3.34921e-05,-0.000197465,-0.00465188,0.0261615,-1.53854,0
10.88,nan,nan,-nan,0,0,-0,-0.413848,-1.54014,138.175,0.000194045,-0.00120634,-0.000206293,-0.00486538,0.0265979,-1.53888,0
10.9,nan,nan,-nan,0,0,-0,-0.414263,-1.54155,138.173,-0.000543198,-0.00116535,-0.000302223,-0.00494673,0.026501,-1.5385,0
10.92,nan,nan,-nan,0,0,-0,-0.414638,-1.54147,138.17,-0.000450725,0.000448882,-0.000957757,-0.00494673,0.026501,-1.5385,0
10.94,nan,nan,-nan,0,0,-0,-0.414192,-1.54149,138.168,-0.000135216,-0.000546677,-0.000548065,-0.0060829,0.0259709,-1.53836,0
10.96,nan,nan,-nan,0,0,-0,-0.414079,-1.54208,138.165,0.000770787,0.000258678,-0.00053916,-0.0060829,0.0259709,-1.53836,0
10.98,nan,nan,-nan,0,0,-0,-0.413614,-1.54086,138.163,0.000134172,-7.59638e-05,6.56662e-05,-0.00561051,0.0259419,-1.53851,0
11,nan,nan,-nan,0,0,-0,-0.413779,-1.54097,138.161,-2.64492e-05,0.000503751,-0.000177119,-0.00524301,0.0260454,-1.53872,0
11.02,nan,nan,-nan,0,0,-0,-0.413367,-1.53999,138.158,0.000300776,0.000756298,-0.000616924,-0.00524301,0.0260454,-1.53872,0
11.04,nan,nan,-nan,0,0,-0,-0.413258,-1.54077,138.156,-0.000146244,-0.000614504,-0.000525658,-0.00540955,0.0264483,-1.53841,0
11.06,nan,nan,-nan,0,0,-0,-0.413837,-1.54037,138.153,-0.000903073,0.000199872,-0.000400413,-0.00540955,0.0264483,-1.53841,0
11.08,nan,nan,-nan,0,0,-0,-0.413741,-1.54114,138.151,0.000577165,-0.000692765,-0.000573321,-0.00513801,0.0267756,-1.53862,0
11.1,nan,nan,-nan,0,0,-0,-0.414248,-1.54128,138.148,-0.000211525,0.000155409,-0.000744538,-0.00488313,0.0260229,-1.53857,0
11.12,nan,nan,-nan,0,0,-0,-0.413844,-1.54075,138.145,0.000224135,0.000545164,-0.000438754,-0.00488313,0.0260229,-1.53857,0
11.14,nan,nan,-nan,0,0,-0,-0.414293,-1.54173,138.143,-0.000532201,-0.000760626,-1.17766e-06,-0.00519776,0.0263348,-1.53861,0
11.16,nan,nan,-nan,0,0,-0,-0.414155,-1.54087,138.14,-0.000147441,0.000593834,-0.000859289,-0.00507149,0.0261797,-1.53852,0
11.18,nan,nan,-nan,0,0,-0,-0.413649,-1.54149,138.138,0.000567661,-0.000390484,-0.000193416,-0.00507149,0.0261797,-1.53852,0
11.2,nan,nan,-nan,0,0,-0,-0.413474,-1.54107,138.135,0.000291241,0.000666981,-0.000806591,-0.00521645,0.0259697,-1.53827,0
11.22,nan,nan,-nan,0,0,-0,-0.413518,-1.54151,138.133,-0.000209588,-0.000331769,-0.000325594,-0.00521645,0.0259697,-1.53827,0
11.24,nan,nan,-nan,0,0,-0,-0.413785,-1.5428,138.13,-0.000431973,-0.000420532,-0.000448668,-0.0051081,0.026429,-1.53821,0
11.26,nan,nan,-nan,0,0,-0,-0.414023,-1.54207,138.128,-5.05062e-05,0.000103299,-0.000332059,-0.00552561,0.0262027,-1.53821,0
11.28,nan,nan,-nan,0,0,-0,-0.413998,-1.54269,138.126,0.000307303,7.97762e-05,-1.59899e-05,-0.00552561,0.0262027,-1.53821,0
11.3,nan,nan,-nan,0,0,-0,-0.414014,-1.54163,138.123,-0.000383589,0.000467828,-0.000620828,-0.00503384,0.0261985,-1.53812,0
11.32,nan,nan,-nan,0,0,-0,-0.414884,-1.54168,138.121,-0.000162138,-2.24446e-05,6.22503e-05,-0.00503384,0.0261985,-1.53812,0
11.34,nan,nan,-nan,0,0,-0,-0.415017,-1.54148,138.118,-0.000756745,0.000207976,-0.000830016,-0.00500431,0.0263397,-1.53778,0
11.36,nan,nan,-nan,0,0,-0,-0.415363,-1.54087,138.116,-2.81235e-05,0.000272558,-0.000610586,-0.00550596,0.0264539,-1.5376,0
11.38,nan,nan,-nan,0,0,-0,-0.415063,-1.54203,138.114,0.000237567,-0.000616663,-0.000206374,-0.00550596,0.0264539,-1.5376,0
11.4,nan,nan,-nan,0,0,-0,-0.415234,-1.54133,138.111,-0.000461323,0.000344916,-0.000857115,-0.00497158,0.0258972,-1.53769,0
11.42,nan,nan,-nan,0,0,-0,-0.415795,-1.54194,138.109,-0.000559024,0.000114168,-0.00115409,-0.00497158,0.0258972,-1.53769,0
11.44,nan,nan,-nan,0,0,-0,-0.415708,-1.54184,138.106,0.000164304,-0.00125597,-0.000438268,-0.00550887,0.026562,-1.53801,0
11.46,nan,nan,-nan,0,0,-0,-0.416482,-1.54199,138.103,-0.000526758,0.000414925,8.14463e-05,-0.00532402,0.0268004,-1.53895,0
11.48,nan,nan,-nan,0,0,-0,-0.416678,-1.54298,138.102,-0.000324888,-0.000335233,-0.00057179,-0.00532402,0.0268004,-1.53895,0
11.5,nan,nan,-nan,0,0,-0,-0.417008,-1.54222,138.099,-0.00067104,0.000513323,-0.000729263,-0.00491182,0.0258694,-1.53807,0
11.52,nan,nan,-nan,0,0,-0,-0.416671,-1.543,138.097,0.000242101,-0.000402641,-0.000525371,-0.00491182,0.0258694,-1.53807,0
11.54,nan,nan,-nan,0,0,-0,-0.416813,-1.54175,138.095,-2.90433e-05,0.000664857,-0.000261287,-0.00477402,0.0260726,-1.53818,0
11.56,nan,nan,-nan,0,0,-0,-0.417226,-1.54241,138.092,-0.000121195,0.000212269,-0.000915118,-0.00519197,0.0263691,-1.53807,0
11.58,nan,nan,-nan,0,0,-0,-0.417432,-1.54235,138.089,-0.000530191,-0.00065688,-0.000377294,-0.00519197,0.0263691,-1.53807,0
11.6,nan,nan,-nan,0,0,-0,-0.416743,-1.54248,138.087,0.000817378,-0.000283267,-0.000733366,-0.00569048,0.0261388,-1.53797,0
11.62,nan,nan,-nan,0,0,-0,-0.417055,-1.54282,138.085,-0.000268486,-5.78578e-05,-0.000561122,-0.00569048,0.0261388,-1.53797,0
11.64,nan,nan,-nan,0,0,-0,-0.41785,-1.54327,138.082,-0.000791711,-0.000291489,-0.000643485,-0.00497251,0.0264928,-1.538,0
11.66,nan,nan,-nan,0,0,-0,-0.418817,-1.54406,138.081,-0.000679743,0.000180091,-0.000120622,-0.00528161,0.0261263,-1.53815,0
11.68,nan,nan,-nan,0,0,-0,-0.418834,-1.54259,138.077,-0.000350778,0.000375726,-0.00071978,-0.00528161,0.0261263,-1.53815,0
11.7,nan,nan,-nan,0,0,-0,-0.419276,-1.54363,138.075,0.000195381,-0.000135826,-0.000903646,-0.00540434,0.0267219,-1.53818,0
11.72,nan,nan,-nan,0,0,-0,-0.419327,-1.5433,138.073,-0.000270986,-0.000864977,-0.000273893,-0.00540434,0.0267219,-1.53818,0
11.74,nan,nan,-nan,0,0,-0,-0.419259,-1.54405,138.071,3.45135e-05,0.000536276,-0.000331859,-0.0051825,0.0263958,-1.5383,0
11.76,nan,nan,-nan,0,0,-0,-0.419171,-1.54417,138.068,-0.000730673,-9.51283e-05,-0.000502033,-0.00473938,0.0263197,-1.53819,0
11.78,nan,nan,-nan,0,0,-0,-0.420653,-1.5434,138.067,-0.000607876,0.000416378,-6.57535e-05,-0.00473938,0.0263197,-1.53819,0
11.8,nan,nan,-nan,0,0,-0,-0.420168,-1.54382,138.064,-2.4208e-06,0.000350417,-0.0014192,-0.00524519,0.0264935,-1.53776,0
11.82,nan,nan,-nan,0,0,-0,-0.42077,-1.54299,138.061,8.66136e-06,0.000246001,-0.00111735,-0.00524519,0.0264935,-1.53776,0
11.84,nan,nan,-nan,0,0,-0,-0.420909,-1.54369,138.059,-0.000340814,0.000594623,-0.00028024,-0.00530929,0.0264042,-1.53825,0
11.86,nan,nan,-nan,0,0,-0,-0.420045,-1.5425,138.056,0.000730333,-6.81776e-05,-0.000445184,-0.00539721,0.0265284,-1.53775,0
11.88,nan,nan,-nan,0,0,-0,-0.419956,-1.54332,138.054,-0.000138611,-0.000125162,-0.00104731,-0.00539721,0.0265284,-1.53775,0
11.9,nan,nan,-nan,0,0,-0,-0.420404,-1.54283,138.051,5.69853e-05,0.000682846,-0.00142575,-0.00535676,0.0260633,-1.53743,0
11.92,nan,nan,-nan,0,0,-0,-0.420097,-1.54274,138.048,0.000204943,-0.000335582,-0.000438326,-0.00526936,0.0266245,-1.53758,0
11.94,nan,nan,-nan,0,0,-0,-0.419699,-1.54367,138.046,9.22421e-05,0.000109831,-0.000521427,-0.00526936,0.0266245,-1.53758,0
11.96,nan,nan,-nan,0,0,-0,-0.420483,-1.54239,138.044,-0.00102564,0.000196285,-8.88016e-07,-0.00566182,0.0266378,-1.53775,0
11.98,nan,nan,-nan,0,0,-0,-0.420787,-1.54364,138.042,-0.000405164,-0.000261969,-0.00122143,-0.00566182,0.0266378,-1.53775,0
12,nan,nan,-nan,0,0,-0,-0.420771,-1.5432,138.04,-0.000279468,8.51638e-05,0.000236618,-0.00515407,0.0259779,-1.53763,0
12.02,nan,nan,-nan,0,0,-0,-0.421151,-1.54326,138.038,-0.000673874,0.000990466,-0.000551015,-0.00539792,0.0266773,-1.53727,0
12.04,nan,nan,-nan,0,0,-0,-0.421193,-1.54332,138.035,0.000162524,-0.000179158,-0.000790421,-0.00539792,0.0266773,-1.53727,0
12.06,nan,nan,-nan,0,0,-0,-0.420825,-1.54315,138.032,-0.000429001,-0.000301013,-0.00115966,-0.00429437,0.0267549,-1.53729,0
12.08,nan,nan,-nan,0,0,-0,-0.421489,-1.54454,138.03,0.000218336,-9.15727e-05,-0.000849203,-0.00429437,0.0267549,-1.53729,0
12.1,nan,nan,-nan,0,0,-0,-0.422094,-1.54377,138.028,-0.000613643,-0.000372383,0.000245715,-0.00473437,0.0264291,-1.53762,0
12.12,nan,nan,-nan,0,0,-0,-0.422072,-1.54467,138.026,0.000509949,0.000394414,-0.000573617,-0.00479915,0.0264216,-1.53698,0
12.14,nan,nan,-nan,0,0,-0,-0.422012,-1.54432,138.023,-0.000255196,-0.000562644,-0.000826843,-0.00479915,0.0264216,-1.53698,0
12.16,nan,nan,-nan,0,0,-0,-0.422208,-1.54509,138.021,0.000252685,1.75259e-05,-0.00105818,-0.00518273,0.0261392,-1.53689,0
12.18,nan,nan,-nan,0,0,-0,-0.421914,-1.54543,138.019,5.69248e-06,-0.000209261,-0.000379201,-0.00518273,0.0261392,-1.53689,0
12.2,nan,nan,-nan,0,0,-0,-0.422325,-1.54497,138.016,-0.000673374,0.000247306,-0.000646124,-0.00480551,0.0262328,-1.53723,0
12.22,nan,nan,-nan,0,0,-0,-0.422276,-1.54547,138.015,0.000162232,-0.000100764,-0.000358556,-0.00491222,0.0263361,-1.53725,0
12.24,nan,nan,-nan,0,0,-0,-0.42234,-1.54449,138.012,-2.06596e-05,-0.000204467,-0.000964781,-0.00491222,0.0263361,-1.53725,0
12.26,nan,nan,-nan,0,0,-0,-0.422742,-1.54564,138.01,-0.000100179,0.000176312,-0.00190198,-0.00516815,0.0261678,-1.5369,0
12.28,nan,nan,-nan,0,0,-0,-0.422983,-1.54404,138.007,-0.00093203,0.00168139,-0.000606543,-0.00516815,0.0261678,-1.5369,0
12.3,nan,nan,-nan,0,0,-0,-0.423978,-1.54437,138.005,-0.000674744,5.46754e-05,-0.000243284,-0.00505285,0.0266638,-1.53724,0
12.32,nan,nan,-nan,0,0,-0,-0.424319,-1.54517,138.002,-0.000518935,-0.000985156,-0.000386934,-0.00475787,0.0261717,-1.53687,0
12.34,nan,nan,-nan,0,0,-0,-0.424359,-1.54489,138,0.000222869,-0.000184851,-0.00135314,-0.00475787,0.0261717,-1.53687,0
12.36,nan,nan,-nan,0,0,-0,-0.424384,-1.5454,137.997,-0.000945201,0.000622404,-0.000728172,-0.00465141,0.026236,-1.53711,0
12.38,nan,nan,-nan,0,0,-0,-0.423578,-1.5446,137.995,0.000603867,-0.000120626,-0.000523402,-0.00465141,0.026236,-1.53711,0
12.4,nan,nan,-nan,0,0,-0,-0.423789,-1.54567,137.993,0.000359532,9.50511e-05,-0.000689476,-0.00506126,0.0265703,-1.53698,0
12.42,nan,nan,-nan,0,0,-0,-0.423044,-1.54467,137.99,-0.00070636,0.000290031,-0.000210555,-0.00522849,0.0262917,-1.53677,0
12.44,nan,nan,-nan,0,0,-0,-0.42337,-1.54466,137.988,0.000226414,-0.000359207,-0.00159149,-0.00522849,0.0262917,-1.53677,0
12.46,nan,nan,-nan,0,0,-0,-0.423426,-1.54499,137.985,-0.000905757,0.000135199,-8.7518e-05,-0.00485372,0.0262792,-1.537,0
12.48,nan,nan,-nan,0,0,-0,-0.424042,-1.54438,137.982,-0.000337841,0.000749482,-0.000846713,-0.00485372,0.0262792,-1.537,0
12.5,nan,nan,-nan,0,0,-0,-0.42445,-1.54546,137.981,-0.000258213,0.000481034,-0.000446986,-0.00521299,0.0263399,-1.53702,0
12.52,nan,nan,-nan,0,0,-0,-0.424715,-1.54478,137.979,-0.000959816,-0.000635472,-0.000364671,-0.00549009,0.0262958,-1.53719,0
12.54,nan,nan,-nan,0,0,-0,-0.424839,-1.54601,137.977,-0.000422367,0.00012669,-1.52173e-05,-0.00549009,0.0262958,-1.53719,0
12.56,nan,nan,-nan,0,0,-0,-0.425077,-1.5453,137.975,9.86295e-05,0.000255753,-0.000544752,-0.00528713,0.0258252,-1.53737,0
12.58,nan,nan,-nan,0,0,-0,-0.425643,-1.54497,137.973,-0.000484038,0.000124087,-0.00031834,-0.00528713,0.0258252,-1.53737,0
12.6,nan,nan,-nan,0,0,-0,-0.425559,-1.54544,137.972,-0.000669206,0.000100193,0.000210873,-0.00511275,0.0261797,-1.53751,0
12.62,nan,nan,-nan,0,0,-0,-0.425383,-1.54477,137.969,0.000856416,0.000111911,-0.000597067,-0.0053786,0.0262443,-1.5371,0
12.64,nan,nan,-nan,0,0,-0,-0.424731,-1.54547,137.967,0.0005774,0.000649833,-0.00101732,-0.0053786,0.0262443,-1.5371,0
12.66,nan,nan,-nan,0,0,-0,-0.424984,-1.54415,137.964,0.00016356,-8.9487e-05,-0.000966938,-0.00544382,0.0264525,-1.53731,0
12.68,nan,nan,-nan,0,0,-0,-0.424557,-1.54495,137.962,0.000205309,0.000210616,-0.00133339,-0.00544382,0.0264525,-1.53731,0
12.7,nan,nan,-nan,0,0,-0,-0.424625,-1.54388,137.959,-0.000442471,0.000134872,-0.000566238,-0.00490779,0.0262025,-1.53728,0
12.72,nan,nan,-nan,0,0,-0,-0.424468,-1.54385,137.958,-8.07893e-06,0.000222241,-0.000545688,-0.00536344,0.026319,-1.53714,0
12.74,nan,nan,-nan,0,0,-0,-0.424126,-1.54389,137.954,8.7435e-05,-0.000115399,-0.000682073,-0.00536344,0.026319,-1.53714,0
12.76,nan,nan,-nan,0,0,-0,-0.423277,-1.54366,137.953,0.000918223,-0.000695849,-0.00029048,-0.00510971,0.0263749,-1.53726,0
12.78,nan,nan,-nan,0,0,-0,-0.423637,-1.54413,137.95,-0.000922496,0.000494913,-0.000558923,-0.00510971,0.0263749,-1.53726,0
12.8,nan,nan,-nan,0,0,-0,-0.423569,-1.54362,137.947,-6.40668e-05,0.000222172,-0.000865807,-0.00507523,0.0264206,-1.537,0
12.82,nan,nan,-nan,0,0,-0,-0.423842,-1.54447,137.946,9.62964e-06,0.00041072,-0.000952569,-0.00497942,0.0261911,-1.53751,0
12.84,nan,nan,-nan,0,0,-0,-0.423713,-1.54378,137.944,0.000298244,-0.000411226,6.55353e-05,-0.00497942,0.0261911,-1.53751,0
12.86,nan,nan,-nan,0,0,-0,-0.4245,-1.5441,137.941,-0.000798386,-0.000577595,0.000119367,-0.0046305,0.0262942,-1.5375,0
12.88,nan,nan,-nan,0,0,-0,-0.4245,-1.5441,137.941,-0.000798386,-0.000577595,0.000119367,-0.0046305,0.0262942,-1.5375,0
12.9,nan,nan,-nan,0,0,-0,-0.424501,-1.54391,137.937,-9.06145e-05,0.000810403,-0.000757855,-0.00530222,0.0262526,-1.53706,0
12.92,nan,nan,-nan,0,0,-0,-0.424311,-1.54345,137.935,-0.000326423,0.000112578,-0.000160316,-0.00513873,0.0264465,-1.53694,0
12.94,nan,nan,-nan,0,0,-0,-0.424077,-1.54381,137.933,0.000772295,0.00036116,-0.000955398,-0.00513873,0.0264465,-1.53694,0
12.96,nan,nan,-nan,0,0,-0,-0.423936,-1.54308,137.931,-0.000655594,-0.000536619,-0.00116237,-0.0052369,0.026516,-1.53684,0
12.98,nan,nan,-nan,0,0,-0,-0.424324,-1.54337,137.929,0.000340796,0.000721014,-0.000248997,-0.00532331,0.0259881,-1.53729,0
13,nan,nan,-nan,0,0,-0,-0.423431,-1.54335,137.927,-2.81101e-05,-0.000244805,-0.00111855,-0.00532331,0.0259881,-1.53729,0
13.02,nan,nan,-nan,0,0,-0,-0.42315,-1.54325,137.925,0.000539585,7.42461e-05,-0.000654285,-0.00512473,0.0266135,-1.53751,0
13.04,nan,nan,-nan,0,0,-0,-0.42315,-1.54325,137.925,0.000539585,7.42461e-05,-0.000654285,-0.00512473,0.0266135,-1.53751,0
13.06,nan,nan,-nan,0,0,-0,-0.422173,-1.54276,137.921,0.000285883,2.40776e-07,-0.000287812,-0.00507808,0.0264176,-1.53731,0
13.08,nan,nan,-nan,0,0,-0,-0.422709,-1.54384,137.919,-0.000771206,9.10564e-05,-0.00106617,-0.00464368,0.0264998,-1.53701,0
13.1,nan,nan,-nan,0,0,-0,-0.423089,-1.54273,137.917,-0.000748778,0.000409971,-0.000282523,-0.00464368,0.0264998,-1.53701,0
13.12,nan,nan,-nan,0,0,-0,-0.422911,-1.54262,137.914,0.000294481,0.000527756,-0.00102125,-0.00526305,0.0265859,-1.53723,0
13.14,nan,nan,-nan,0,0,-0,-0.423169,-1.54322,137.913,-0.000389388,-8.41375e-05,-0.000737823,-0.00526305,0.0265859,-1.53723,0
13.16,nan,nan,-nan,0,0,-0,-0.42354,-1.54267,137.91,-0.000403984,0.000268328,-0.00145053,-0.00499864,0.026516,-1.5373,0
13.18,nan,nan,-nan,0,0,-0,-0.423687,-1.54272,137.908,-0.000126634,0.000633132,-0.000738841,-0.00503303,0.0263613,-1.53747,0
13.2,nan,nan,-nan,0,0,-0,-0.4229,-1.54277,137.905,0.000384005,-0.000612787,-0.00087703,-0.00503303,0.0263613,-1.53747,0
13.22,nan,nan,-nan,0,0,-0,-0.422402,-1.54376,137.903,0.000610943,-0.000715852,-0.00104581,-0.00528632,0.0263175,-1.53748,0
13.24,nan,nan,-nan,0,0,-0,-0.422385,-1.54352,137.901,-0.000389631,-0.000789187,-0.000487441,-0.00528632,0.0263175,-1.53748,0
13.26,nan,nan,-nan,0,0,-0,-0.421597,-1.54412,137.898,9.45103e-05,0.000394393,-0.00100943,-0.00522919,0.0269723,-1.53732,0
13.28,nan,nan,-nan,0,0,-0,-0.421725,-1.54508,137.896,-0.000296777,-0.000622357,0.000165194,-0.00498137,0.0267103,-1.53727,0
13.3,nan,nan,-nan,0,0,-0,-0.422053,-1.54406,137.894,-0.000443124,-6.75413e-06,-0.000902156,-0.00498137,0.0267103,-1.53727,0
13.32,nan,nan,-nan,0,0,-0,-0.421399,-1.54545,137.892,0.000540489,-0.000683022,-0.000904025,-0.00555644,0.0266904,-1.53636,0
13.34,nan,nan,-nan,0,0,-0,-0.421691,-1.54451,137.89,-0.000282283,0.00027394,-0.000495918,-0.00555644,0.0266904,-1.53636,0
13.36,nan,nan,-nan,0,0,-0,-0.421482,-1.54485,137.887,0.000306357,0.000182963,-0.00074841,-0.00535369,0.0263345,-1.53668,0
13.38,nan,nan,-nan,0,0,-0,-0.421803,-1.54522,137.885,-0.000223085,-0.000486396,-0.000811391,-0.00508357,0.0265403,-1.53675,0
13.4,nan,nan,-nan,0,0,-0,-0.422121,-1.54425,137.883,-0.000429982,0.00116258,-0.000119286,-0.00508357,0.0265403,-1.53675,0
13.42,nan,nan,-nan,0,0,-0,-0.421589,-1.54544,137.881,0.000415562,3.19236e-05,-0.00063637,-0.00529924,0.0268814,-1.53715,0
13.44,nan,nan,-nan,0,0,-0,-0.421779,-1.5444,137.879,-0.000512677,0.000812737,-0.000713114,-0.00529924,0.0268814,-1.53715,0
13.46,nan,nan,-nan,0,0,-0,-0.421946,-1.54563,137.877,9.96947e-05,8.68885e-05,-0.00115835,-0.00512781,0.026041,-1.53678,0
13.48,nan,nan,-nan,0,0,-0,-0.420517,-1.54434,137.874,0.00060859,0.00071215,-0.000357312,-0.00528548,0.0261032,-1.53704,0
13.5,nan,nan,-nan,0,0,-0,-0.421109,-1.54484,137.873,-0.000494945,6.92162e-06,-0.000893633,-0.00528548,0.0261032,-1.53704,0
13.52,nan,nan,-nan,0,0,-0,-0.420855,-1.54499,137.869,0.000414591,0.000151436,-0.00101598,-0.00520532,0.0266016,-1.53695,0
13.54,nan,nan,-nan,0,0,-0,-0.42017,-1.54489,137.867,0.000378613,0.000134821,-0.00105155,-0.00520532,0.0266016,-1.53695,0
13.56,nan,nan,-nan,0,0,-0,-0.419793,-1.54417,137.865,0.000395527,0.001134,-0.00123795,-0.00490172,0.0263463,-1.53716,0
