0.02,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.716067,-1.23739,0.852528,0.00191433,-0.000418732,0.00116741,0.0105998,0.0193593,0.00102975,0.00101022
0.04,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.716067,-1.23739,0.852528,0.00191433,-0.000418732,0.00116741,0.0105998,0.0193593,0.00102975,0.00101022
0.06,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.716067,-1.23739,0.852528,0.00191433,-0.000418732,0.00116741,0.0105998,0.0193593,0.00102975,0.00101022
0.08,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.716067,-1.23739,0.852528,0.00191433,-0.000418732,0.00116741,0.0105998,0.0193593,0.00102975,0.00101022
0.1,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.716067,-1.23739,0.852528,0.00191433,-0.000418732,0.00116741,0.0105998,0.0193593,0.00102975,0.00101022
0.12,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.14,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.16,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.18,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.2,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.22,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.24,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.26,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.28,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.3,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.32,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.34,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.36,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.38,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.4,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.42,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.44,0.280894,0.89623,0.0619112,0.000172761,0.00309696,0.000962339,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0105998,0.0193593,0.00102975,0.00101022
0.46,0.281453,0.89661,0.0621046,0.000846341,0.00263285,-0.000184067,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0550605,-0.523504,0.00597051,0
0.48,0.281453,0.89661,0.0621046,0.000846341,0.00263285,-0.000184067,-0.730525,-1.21403,1.01263,0.0016362,-0.000611762,0.00273409,0.0550605,-0.523504,0.00597051,0
0.5,0.281453,0.89661,0.0621046,0.000846341,0.00263285,-0.000184067,-0.743296,-1.21523,1.06595,-0.00329744,0.00168326,-0.00551678,0.0550605,-0.523504,0.00597051,0
0.52,0.281453,0.89661,0.0621046,0.000846341,0.00263285,-0.000184067,-0.743296,-1.21523,1.06595,-0.00329744,0.00168326,-0.00551678,0.0550605,-0.523504,0.00597051,0
0.54,0.28158,0.896553,0.062041,0.00207631,0.00124986,-0.00045776,-0.7371,-1.21503,1.06804,-0.000349465,-0.000921155,-0.012132,0.453544,-0.523416,0.0146162,0
0.56,0.28158,0.896553,0.062041,0.00207631,0.00124986,-0.00045776,-0.74352,-1.21552,1.07218,-0.00386778,-0.000470925,0.0155104,0.453544,-0.523416,0.0146162,0
0.58,0.281619,0.896519,0.0620087,0.00165359,0.00326844,-0.000699928,-0.733329,-1.2143,1.06483,0.00927103,0.00148275,-0.017916,-0.470927,0.523639,0.0304071,0
0.6,0.281676,0.896451,0.0619579,0.00219023,0.00181838,-0.000646806,-0.745746,-1.21468,1.07251,-0.0153184,-0.00270912,0.0168461,0.466518,-0.522365,0.12988,0
0.62,0.281676,0.896451,0.0619579,0.00219023,0.00181838,-0.000646806,-0.741211,-1.21433,1.07245,0.0158428,0.0042387,-0.0101632,0.466518,-0.522365,0.12988,0
0.64,0.281716,0.89642,0.0619179,0.002962,0.00135653,-0.00147105,-0.733328,-1.21244,1.06907,-0.00637399,-0.00354475,0.00375739,0.473627,0.527486,-0.0754345,0
0.66,0.281716,0.89642,0.0619179,0.002962,0.00135653,-0.00147105,-0.747877,-1.21334,1.06847,-0.0100119,0.00164513,-0.000828949,0.473627,0.527486,-0.0754345,0
0.68,0.281743,0.89636,0.0618846,0.00141056,0.00264736,-0.00105444,-0.735985,-1.21059,1.06859,0.0163077,0.000587164,-0.00121193,0.4576,0.522412,-0.726247,0
0.7,0.281743,0.89636,0.0618846,0.00141056,0.00264736,-0.00105444,-0.743659,-1.21295,1.07364,-0.0136871,-0.00131427,0.0078294,0.4576,0.522412,-0.726247,0
0.72,0.281794,0.896292,0.0618439,0.00261523,0.001862,-0.000557948,-0.74714,-1.21459,1.06301,-0.00125609,-0.00633111,-0.0230187,-0.0541179,0.0475965,-0.0220534,0.171096
0.74,0.281866,0.896144,0.0617908,0.00256176,-0.00223044,-0.00142085,-0.74714,-1.21459,1.06301,-0.00125609,-0.00633111,-0.0230187,-0.0541179,0.0475965,-0.0220534,0.171096
0.76,0.281866,0.896144,0.0617908,0.00256176,-0.00223044,-0.00142085,-0.762367,-1.214,1.01554,0.0241815,0.0086152,-0.00582149,0.00969961,0.0994435,-0.0108473,0.173758
0.78,0.28186,0.896131,0.0617695,0.000225837,0.00534652,0.00107423,-0.762367,-1.214,1.01554,0.0241815,0.0086152,-0.00582149,-0.0102841,0.0395455,-0.0197175,0.179262
0.8,0.28186,0.896131,0.0617695,0.000225837,0.00534652,0.00107423,-0.713561,-1.20648,1.00876,0.033427,0.00197643,-0.0131109,-0.0102841,0.0395455,-0.0197175,0.179262
0.82,0.281897,0.895946,0.0617469,0.0067965,-0.00145398,0.000166518,-0.769958,-1.2175,0.982454,-0.068422,-0.0126072,-0.0246083,0.00572833,0.0411554,-0.0103165,0.184252
0.84,0.281897,0.895946,0.0617469,0.0067965,-0.00145398,0.000166518,-0.947269,-1.25918,0.951252,-0.147549,-0.0230482,-0.0194131,0.00572833,0.0411554,-0.0103165,0.184252
0.86,0.282021,0.895501,0.0618946,-0.0061435,-0.0140932,0.00217049,-1.0972,-1.22872,0.927497,-0.124208,0.041174,-0.0135339,0.0176507,0.0239698,-0.0129655,0.189702
0.88,0.281925,0.895427,0.0618363,0.00164419,0.0048954,-0.0125651,-1.07086,-1.17573,0.904948,0.0703212,0.0366241,-0.0317458,0.104414,-0.110621,-0.0169666,0.192077
0.9,0.281925,0.895427,0.0618363,0.00164419,0.0048954,-0.0125651,-0.767263,-1.2466,0.822294,0.252043,-0.0639773,-0.0646102,0.104414,-0.110621,-0.0169666,0.192077
0.92,0.282161,0.895953,0.0618406,0.0118631,0.0152563,-0.00784561,-0.509598,-1.22104,0.755805,0.216205,0.0278873,-0.0475061,0.022776,-0.0072251,0.000437839,0.199657
0.94,0.282161,0.895953,0.0618406,0.0118631,0.0152563,-0.00784561,-0.694804,-1.16694,0.731061,-0.261921,0.00887926,-0.0147534,0.022776,-0.0072251,0.000437839,0.199657
0.96,0.282147,0.895979,0.0617568,0.0112059,-0.0152046,0.0159089,-0.981618,-1.23224,0.748181,-0.25115,-0.0134886,0.0163902,0.0121072,0.0378302,-0.0219612,0.204302
0.98,0.282147,0.895979,0.0617568,0.0112059,-0.0152046,0.0159089,-1.26461,-1.17167,0.692468,-0.197733,0.0435067,-0.0557211,0.0121072,0.0378302,-0.0219612,0.204302
1,0.282115,0.895338,0.0619849,-0.00302809,-0.0263798,0.002168,-1.32786,-1.22625,0.666929,0.0232636,-0.0427792,-0.00228141,0.260027,0.0729706,0.00047889,0.203669
1.02,0.282115,0.895338,0.0619849,-0.00302809,-0.0263798,0.002168,-1.05195,-1.21649,0.646926,0.357355,0.0282979,-0.0382683,0.260027,0.0729706,0.00047889,0.203669
1.04,0.282222,0.895094,0.061711,-0.000263732,0.00275686,-0.0168564,-0.522637,-1.22218,0.541437,0.328523,-0.0333328,-0.086985,0.000107144,-0.0867242,0.000475523,0.210759
1.06,0.282251,0.89549,0.0618158,0.0041974,0.0116735,-0.00530635,-0.407026,-1.24798,0.475044,0.0336296,0.0535562,-0.0475986,-0.100892,0.00521884,0.00931948,0.218884
1.08,0.282251,0.89549,0.0618158,0.0041974,0.0116735,-0.00530635,-0.517213,-1.15768,0.423641,-0.199078,0.0474704,-0.0385453,-0.100892,0.00521884,0.00931948,0.218884
1.1,0.282089,0.895542,0.0617227,0.00189597,-0.00755207,0.00471236,-0.917374,-1.23423,0.388137,-0.268477,-0.0491214,-0.0170102,0.0484332,0.0983201,-0.00105012,0.222565
1.12,0.282089,0.895542,0.0617227,0.00189597,-0.00755207,0.00471236,-1.07747,-1.20715,0.362987,-0.0981464,0.0419119,-0.036814,0.0484332,0.0983201,-0.00105012,0.222565
1.14,0.28211,0.894881,0.0619893,0.0067156,-0.0152393,-0.00366904,-1.05237,-1.22308,0.281214,0.0890397,-0.0219394,-0.0544872,0.0151219,0.0425687,0.0184583,0.226397
1.16,0.282169,0.894829,0.0618643,0.00518842,0.00959967,-0.00196976,-0.819547,-1.2221,0.249488,0.223652,0.0180957,-0.0283409,0.0127706,0.0519213,0.00675654,0.230349
