10.02,nan,nan,-nan,0,0,-0,-0.320559,-1.55016,133.918,-0.000629755,0.000766589,7.71894e-05,5.42358e-05,0.000324949,8.00484e-07,0.630251
10.04,nan,nan,-nan,0,0,-0,-0.320374,-1.55123,133.918,0.00029401,-2.15105e-05,-0.000866864,-0.000326629,3.58822e-05,5.08435e-07,0.630362
10.06,nan,nan,-nan,0,0,-0,-0.32054,-1.5493,133.918,-1.47923e-05,0.00130418,0.000451212,0.000115229,-0.00047253,5.46906e-07,0.630368
10.08,nan,nan,-nan,0,0,-0,-0.32105,-1.55039,133.917,0.000265387,-0.000533023,-0.000254218,0.000115229,-0.00047253,5.46906e-07,0.630368
10.1,nan,nan,-nan,0,0,-0,-0.321886,-1.54965,133.917,-0.000670675,0.000156902,-3.31982e-05,0.000322908,-0.000167824,-6.77731e-05,0.630328
10.12,nan,nan,-nan,0,0,-0,-0.32208,-1.54971,133.917,-0.000497692,3.67363e-05,0.000164525,0.000322908,-0.000167824,-6.77731e-05,0.630328
10.14,nan,nan,-nan,0,0,-0,-0.321722,-1.54966,133.917,-0.000227755,0.000799874,0.000153646,2.73537e-05,-0.000186036,5.86419e-07,0.630324
10.16,nan,nan,-nan,0,0,-0,-0.322279,-1.54793,133.916,-0.000263939,0.000485795,1.57007e-05,-5.61794e-05,0.000131062,-6.2439e-05,0.630382
10.18,nan,nan,-nan,0,0,-0,-0.322056,-1.54845,133.916,0.000712582,-0.000200701,5.10351e-05,-5.61794e-05,0.000131062,-6.2439e-05,0.630382
10.2,nan,nan,-nan,0,0,-0,-0.322298,-1.54786,133.915,-0.000651494,0.000134707,-0.000400366,0.000159516,-9.19129e-05,7.88059e-07,0.630414
10.22,nan,nan,-nan,0,0,-0,-0.323075,-1.54847,133.916,-0.0010635,-0.000588287,0.00079303,0.000159516,-9.19129e-05,7.88059e-07,0.630414
10.24,nan,nan,-nan,0,0,-0,-0.323221,-1.54794,133.915,0.000429465,-0.00025793,0.000563209,-0.000142021,5.97831e-05,4.95438e-05,0.630402
10.26,nan,nan,-nan,0,0,-0,-0.323269,-1.54832,133.916,-0.00029682,-0.000575684,0.000354405,8.46785e-05,0.000249573,4.10837e-05,0.630373
10.28,nan,nan,-nan,0,0,-0,-0.32413,-1.54837,133.915,-4.61366e-05,0.000521579,0.00015676,8.46785e-05,0.000249573,4.10837e-05,0.630373
10.3,nan,nan,-nan,0,0,-0,-0.324474,-1.54704,133.915,-0.000474456,0.00103017,0.000180512,-6.49261e-05,-4.73892e-05,1.44387e-05,0.630372
10.32,nan,nan,-nan,0,0,-0,-0.325965,-1.54833,133.915,-0.000363403,0.000102642,-0.000330465,-0.000311636,0.00013694,4.49546e-07,0.630534
10.34,nan,nan,-nan,0,0,-0,-0.325804,-1.54762,133.914,9.59711e-05,0.000101696,-0.000272372,-0.000311636,0.00013694,4.49546e-07,0.630534
10.36,nan,nan,-nan,0,0,-0,-0.325884,-1.54887,133.914,4.49797e-05,-0.000623575,0.000111275,7.13245e-05,0.000149485,7.54781e-05,0.630518
10.38,nan,nan,-nan,0,0,-0,-0.326273,-1.54801,133.914,-0.000193898,0.000616388,0.000191829,7.13245e-05,0.000149485,7.54781e-05,0.630518
10.4,nan,nan,-nan,0,0,-0,-0.327361,-1.54825,133.914,-0.000965212,-0.00037891,-4.55144e-05,0.00010361,0.000234556,2.74436e-07,0.630576
10.42,nan,nan,-nan,0,0,-0,-0.327709,-1.54789,133.914,2.97201e-05,0.000445213,-0.000380247,3.22968e-05,0.000274024,3.40665e-07,0.630587
