0,0,1.5,1.25,-0.499898,0.972668,1.23461,0.363845,-0.176298,0.641088
10,0,1.5,1.24623,-0.500585,0.97194,1.23525,0.348957,-0.00876188,0.620263
20,0,1.5,1.24246,-0.501123,0.971009,1.23565,0.35356,0.081898,0.562902
30,0,1.5,1.2387,-0.501719,0.970354,1.23584,0.321209,0.0256543,0.566409
40,0,1.5,1.23493,-0.50214,0.969752,1.23608,0.277465,-7.05049e-05,0.606454
50,0,1.5,1.23118,-0.502656,0.968733,1.23625,0.33207,0.00891385,0.61672
60,0,1.5,1.22743,-0.503246,0.968058,1.23652,0.371505,-0.00756961,0.632391
70,0,1.5,1.22369,-0.503621,0.967462,1.2368,0.265356,-0.00690493,0.667202
80,0,1.5,1.21995,-0.50421,0.966538,1.23682,0.329478,-0.0444971,0.637657
90,0,1.5,1.21623,-0.504635,0.965955,1.23705,0.299293,-0.0311247,0.652519
100,0,1.5,1.21252,-0.504823,0.965199,1.23712,0.36237,0.137889,0.632115
110,0,1.5,1.20883,-0.505209,0.964556,1.23716,0.450853,0.102437,0.613126
120,0,1.5,1.20515,-0.505736,0.964057,1.23744,0.346318,0.171619,0.61037
130,0,1.5,1.20148,-0.506655,0.963198,1.2378,0.422096,0.128546,0.565315
140,0,1.5,1.19783,-0.507046,0.962534,1.23779,0.443766,-0.0807221,0.579542
150,0,1.5,1.1942,-0.507501,0.961821,1.23794,0.475346,-0.110051,0.627646
160,0,1.5,1.19059,-0.507978,0.961334,1.23836,0.483765,-0.153405,0.696127
170,0,1.5,1.187,-0.508457,0.960454,1.23796,0.735869,-0.27398,0.716161
180,0,1.5,1.18344,-0.509225,0.959763,1.23835,0.756976,-0.0910064,0.692797
190,0,1.5,1.17989,-0.509791,0.959021,1.2382,0.835653,-0.0444654,0.70027
200,0,1.5,1.17638,-0.510333,0.958651,1.23872,0.755038,0.200708,0.677074
210,0,1.5,1.17288,-0.511003,0.957905,1.23868,0.724024,0.312517,0.613694
220,0,1.5,1.16942,-0.511423,0.957716,1.23869,0.63567,0.265681,0.683302
230,0,1.5,1.16598,-0.511944,0.957022,1.23887,0.5818,0.275238,0.62905
240,0,1.5,1.16258,-0.512399,0.956551,1.23881,0.565121,0.111914,0.68429
250,0,1.5,1.1592,-0.512832,0.956081,1.23888,0.571397,0.0163825,0.686423
260,0,1.5,1.15586,-0.51358,0.955446,1.23894,0.678775,0.141828,0.685932
270,0,1.5,1.15255,-0.514063,0.954712,1.23882,0.783103,0.15979,0.665328
280,0,1.5,1.14928,-0.51427,0.954403,1.23875,0.904885,0.389974,0.681035
290,0,1.5,1.14604,-0.514834,0.95396,1.2388,0.944664,0.506851,0.629095
300,0,1.5,1.14283,-0.515247,0.953693,1.23893,0.965516,0.623706,0.702821
310,0,1.5,1.13967,-0.515427,0.953502,1.23871,0.696301,0.573778,0.670092
320,0,1.5,1.13655,-0.516014,0.952941,1.23827,0.686882,0.466003,0.586963
330,0,1.5,1.13346,-0.516526,0.952657,1.23821,0.582989,0.395407,0.596115
340,0,1.5,1.13042,-0.516947,0.952199,1.23798,0.548505,0.312203,0.550924
350,0,1.5,1.12742,-0.517502,0.951722,1.23778,0.678154,0.205752,0.588414
360,0,1.5,1.12446,-0.518024,0.951348,1.23774,0.714778,0.240154,0.575959
370,0,1.5,1.12155,-0.518695,0.950855,1.23772,0.915278,0.359044,0.649485
380,0,1.5,1.11868,-0.519013,0.950661,1.2374,0.836367,0.366984,0.59324
390,0,1.5,1.11586,-0.519539,0.950418,1.23744,0.763229,0.523721,0.541164
400,0,1.5,1.11309,-0.520495,0.950303,1.23736,0.682803,0.442136,0.614739
410,0,1.5,1.11037,-0.521088,0.950065,1.23742,0.762583,0.596166,0.67347
420,0,1.5,1.10769,-0.520994,0.949826,1.23671,0.654749,0.340227,0.690457
430,0,1.5,1.10507,-0.52155,0.949381,1.23617,0.639738,0.122436,0.6339
440,0,1.5,1.1025,-0.522068,0.949346,1.23599,0.66859,0.126668,0.681353
450,0,1.5,1.09998,-0.52265,0.948855,1.23576,0.751189,0.158925,0.662271
460,0,1.5,1.09751,-0.523134,0.948637,1.23539,0.771958,0.187588,0.653888
470,0,1.5,1.0951,-0.52361,0.948755,1.23525,0.80521,0.389624,0.699628
480,0,1.5,1.09274,-0.524095,0.94824,1.23473,0.801506,0.356338,0.607191
490,0,1.5,1.09044,-0.524473,0.948144,1.2344,0.708459,0.403835,0.55017
500,0,1.5,1.0882,-0.524872,0.948146,1.2339,0.643929,0.350425,0.600279
510,0,1.5,1.08601,-0.525123,0.948181,1.23351,0.509853,0.248028,0.669205
520,0,1.5,1.08388,-0.525644,0.947908,1.23281,0.521145,0.257933,0.582804
530,0,1.5,1.08181,-0.525912,0.947823,1.23234,0.427247,0.155872,0.696806
540,0,1.5,1.0798,-0.526534,0.947719,1.23171,0.523914,0.141162,0.655396
550,0,1.5,1.07785,-0.527157,0.9475,1.23139,0.678619,0.209246,0.664167
560,0,1.5,1.07596,-0.527365,0.947499,1.23086,0.516578,0.143525,0.677963
570,0,1.5,1.07414,-0.527985,0.947314,1.23013,0.646715,0.279041,0.627003
580,0,1.5,1.07237,-0.528497,0.947172,1.22988,0.759959,0.467146,0.647948
590,0,1.5,1.07067,-0.528624,0.94765,1.22927,0.389176,0.487088,0.664574
600,0,1.5,1.06903,-0.529234,0.94735,1.22838,0.451197,0.435238,0.635283
610,0,1.5,1.06746,-0.529405,0.947383,1.22737,0.395659,0.309821,0.622619
620,0,1.5,1.06595,-0.529665,0.947353,1.22689,0.361965,0.317276,0.650128
630,0,1.5,1.06451,-0.530033,0.947324,1.22618,0.386481,0.18701,0.704265
640,0,1.5,1.06313,-0.53051,0.947168,1.2255,0.484084,0.173938,0.68556
650,0,1.5,1.06182,-0.531147,0.947128,1.22502,0.628777,0.309941,0.718517
660,0,1.5,1.06058,-0.53133,0.947171,1.22419,0.527094,0.297556,0.686259
670,0,1.5,1.0594,-0.531827,0.947283,1.22372,0.515769,0.497745,0.636597
680,0,1.5,1.0583,-0.532132,0.947343,1.22283,0.435429,0.451086,0.636834
690,0,1.5,1.05726,-0.532354,0.947451,1.22205,0.356992,0.354609,0.662562
700,0,1.5,1.05628,-0.532612,0.94734,1.22135,0.400616,0.314581,0.664225
710,0,1.5,1.05538,-0.532999,0.947395,1.22077,0.371107,0.210945,0.647275
720,0,1.5,1.05455,-0.533629,0.947396,1.22038,0.339954,0.248485,0.668487
730,0,1.5,1.05378,-0.534112,0.947279,1.21985,0.537748,0.327476,0.731619
740,0,1.5,1.05309,-0.534271,0.947496,1.21908,0.525917,0.262953,0.66881
