0,2.5,2.50586,0.491177
10,2.502,2.50586,0.491177
20,2.504,2.50609,0.491177
30,2.506,2.50609,0.491177
40,2.508,2.50609,0.491177
50,2.51,2.50609,0.491177
60,2.512,2.50637,0.491177
70,2.514,2.50637,0.491177
80,2.516,2.50637,0.491177
90,2.518,2.50655,0.488647
100,2.52,2.50655,0.488647
110,2.522,2.50655,0.488647
120,2.524,2.50663,0.488647
130,2.526,2.50663,0.488647
140,2.528,2.50663,0.488647
150,2.53,2.50674,0.488647
160,2.53199,2.50674,0.488647
170,2.53399,2.50674,0.488647
180,2.53599,2.50674,0.493383
190,2.53799,2.50687,0.493383
200,2.53999,2.50687,0.493383
210,2.54199,2.50687,0.493383
220,2.54399,2.50706,0.493383
230,2.54598,2.50706,0.493383
240,2.54798,2.50706,0.493383
250,2.54998,2.50731,0.493383
260,2.55198,2.50731,0.493383
270,2.55397,2.50731,0.493383
280,2.55597,2.50777,0.495752
290,2.55797,2.50777,0.495752
300,2.55996,2.50777,0.495752
310,2.56196,2.50777,0.495752
320,2.56396,2.5082,0.495752
330,2.56595,2.5082,0.495752
340,2.56795,2.5082,0.495752
350,2.56994,2.50876,0.495752
360,2.57194,2.50876,0.495752
370,2.57393,2.50876,0.495752
380,2.57593,2.50939,0.497856
390,2.57792,2.50939,0.497856
400,2.57991,2.50939,0.497856
410,2.58191,2.51013,0.497856
420,2.5839,2.51013,0.497856
430,2.58589,2.51013,0.497856
440,2.58789,2.511,0.497856
450,2.58988,2.511,0.497856
460,2.59187,2.511,0.497856
470,2.59386,2.511,0.49886
480,2.59585,2.51224,0.49886
490,2.59784,2.51224,0.49886
500,2.59983,2.51224,0.49886
510,2.60182,2.51333,0.49886
520,2.60381,2.51333,0.49886
530,2.6058,2.51333,0.49886
540,2.60779,2.51447,0.49886
550,2.60978,2.51447,0.49886
560,2.61177,2.51447,0.49886
570,2.61375,2.51572,0.499379
580,2.61574,2.51572,0.499379
590,2.61773,2.51572,0.499379
600,2.61971,2.51708,0.499379
610,2.6217,2.51708,0.499379
620,2.62368,2.51708,0.499379
630,2.62567,2.51708,0.499379
640,2.62765,2.51856,0.499379
650,2.62963,2.51856,0.499379
660,2.63162,2.51856,0.499379
670,2.6336,2.52062,0.499483
680,2.63558,2.52062,0.499483
690,2.63756,2.52062,0.499483
700,2.63954,2.52242,0.499483
710,2.64152,2.52242,0.499483
720,2.6435,2.52242,0.499483
730,2.64548,2.52429,0.499483
740,2.64746,2.52429,0.499483
750,2.64944,2.52429,0.499483
760,2.65142,2.52429,0.499363
770,2.65339,2.52634,0.499363
780,2.65537,2.52634,0.499363
790,2.65734,2.52634,0.499363
800,2.65932,2.52851,0.499363
810,2.66129,2.52851,0.499363
820,2.66327,2.52851,0.499363
830,2.66524,2.53083,0.499363
840,2.66721,2.53083,0.499363
850,2.66918,2.53083,0.499363
860,2.67115,2.53403,0.498842
870,2.67312,2.53403,0.498842
880,2.67509,2.53403,0.498842
890,2.67706,2.53403,0.498842
900,2.67903,2.53673,0.498842
910,2.681,2.53673,0.498842
920,2.68296,2.53673,0.498842
930,2.68493,2.5396,0.498842
940,2.68689,2.5396,0.498842
950,2.68886,2.5396,0.498842
