0,2.5,2.518,0.490562
10,2.502,2.518,0.49064
20,2.504,2.51855,0.49064
30,2.506,2.51855,0.49064
40,2.508,2.51855,0.49064
50,2.51,2.5191,0.49064
60,2.512,2.5191,0.49064
70,2.514,2.5191,0.49064
80,2.516,2.51953,0.49064
90,2.518,2.51953,0.49064
100,2.52,2.51953,0.49064
110,2.522,2.51993,0.486895
120,2.524,2.51993,0.486895
130,2.526,2.51993,0.486895
140,2.528,2.51993,0.486895
150,2.53,2.52016,0.486895
160,2.53199,2.52016,0.486895
170,2.53399,2.52016,0.486895
180,2.53599,2.52036,0.486895
190,2.53799,2.52036,0.486895
200,2.53999,2.52036,0.492576
210,2.54199,2.52052,0.492576
220,2.54399,2.52052,0.492576
230,2.54598,2.52052,0.492576
240,2.54798,2.52077,0.492576
250,2.54998,2.52077,0.492576
260,2.55198,2.52077,0.492576
270,2.55397,2.52109,0.492576
280,2.55597,2.52109,0.492576
290,2.55797,2.52109,0.492576
300,2.55996,2.52109,0.495372
310,2.56196,2.52167,0.495372
320,2.56396,2.52167,0.495372
330,2.56595,2.52167,0.495372
340,2.56795,2.52228,0.495372
350,2.56994,2.52228,0.495372
360,2.57194,2.52228,0.495372
370,2.57393,2.52299,0.495372
380,2.57593,2.52299,0.495372
390,2.57792,2.52299,0.495372
400,2.57991,2.52299,0.497216
410,2.58191,2.52382,0.497216
420,2.5839,2.52382,0.497216
430,2.58589,2.52382,0.497216
440,2.58789,2.52474,0.497216
450,2.58988,2.52474,0.497216
460,2.59187,2.52474,0.497216
470,2.59386,2.52579,0.497216
480,2.59585,2.52579,0.497216
490,2.59784,2.52579,0.497216
500,2.59983,2.5272,0.49796
510,2.60182,2.5272,0.49796
520,2.60381,2.5272,0.49796
530,2.6058,2.52841,0.49796
540,2.60779,2.52841,0.49796
550,2.60978,2.52841,0.49796
560,2.61177,2.52841,0.49796
570,2.61375,2.52975,0.49796
580,2.61574,2.52975,0.49796
590,2.61773,2.52975,0.498406
600,2.61971,2.53113,0.498406
610,2.6217,2.53113,0.498406
620,2.62368,2.53113,0.498406
630,2.62567,2.5326,0.498406
640,2.62765,2.5326,0.498406
650,2.62963,2.5326,0.498406
660,2.63162,2.53418,0.498406
670,2.6336,2.53418,0.498406
680,2.63558,2.53418,0.498406
690,2.63756,2.53418,0.499052
700,2.63954,2.53627,0.499052
710,2.64152,2.53627,0.499052
720,2.6435,2.53627,0.499052
730,2.64548,2.53808,0.499052
740,2.64746,2.53808,0.499052
750,2.64944,2.53808,0.499052
760,2.65142,2.54001,0.499052
770,2.65339,2.54001,0.499052
780,2.65537,2.54001,0.499052
790,2.65734,2.54209,0.498879
800,2.65932,2.54209,0.498879
810,2.66129,2.54209,0.498879
820,2.66327,2.54209,0.498879
830,2.66524,2.54431,0.498879
840,2.66721,2.54431,0.498879
850,2.66918,2.54431,0.498879
860,2.67115,2.54668,0.498879
870,2.67312,2.54668,0.498879
880,2.67509,2.54668,0.498453
890,2.67706,2.54982,0.498453
900,2.67903,2.54982,0.498453
910,2.681,2.54982,0.498453
920,2.68296,2.55248,0.498453
930,2.68493,2.55248,0.498453
940,2.68689,2.55248,0.498453
950,2.68886,2.55529,0.498453
960,2.69082,2.55529,0.498453
970,2.69279,2.55529,0.498453
980,2.69475,2.55529,0.497665
990,2.69671,2.55827,0.497665
1000,2.69867,2.55827,0.497665
1010,2.70063,2.55827,0.497665
1020,2.70259,2.56141,0.497665
1030,2.70455,2.56141,0.497665
1040,2.7065,2.56141,0.497665
1050,2.70846,2.56465,0.497665
1060,2.71042,2.56465,0.497665
1070,2.71237,2.56465,0.497665
1080,2.71432,2.56465,0.497241
1090,2.71628,2.5689,0.497241
1100,2.71823,2.5689,0.497241
1110,2.72018,2.5689,0.497241
1120,2.72213,2.57247,0.497241
1130,2.72408,2.57247,0.497241
1140,2.72603,2.57247,0.497241
1150,2.72798,2.57614,0.497241
1160,2.72992,2.57614,0.497241
1170,2.73187,2.57614,0.496615
1180,2.73382,2.57998,0.496615
1190,2.73576,2.57998,0.496615
1200,2.7377,2.57998,0.496615
1210,2.73964,2.58391,0.496615
1220,2.74159,2.58391,0.496615
1230,2.74353,2.58391,0.496615
1240,2.74547,2.58796,0.496615
1250,2.7474,2.58796,0.496615
1260,2.74934,2.58796,0.496615
1270,2.75128,2.58796,0.495524
1280,2.75321,2.5932,0.495524
1290,2.75515,2.5932,0.495524
1300,2.75708,2.5932,0.495524
1310,2.75901,2.59748,0.495524
1320,2.76094,2.59748,0.495524
1330,2.76287,2.59748,0.495524
1340,2.7648,2.60182,0.495524
1350,2.76673,2.60182,0.495524
1360,2.76866,2.60182,0.495524
1370,2.77058,2.60182,0.495074
1380,2.77251,2.60626,0.495074
1390,2.77443,2.60626,0.495074
1400,2.77636,2.60626,0.495074
1410,2.77828,2.61193,0.495074
1420,2.7802,2.61193,0.495074
1430,2.78212,2.61193,0.495074
1440,2.78404,2.61539,0.495074
1450,2.78595,2.61539,0.495074
1460,2.78787,2.61539,0.494347
1470,2.78978,2.6213,0.494347
1480,2.7917,2.6213,0.494347
1490,2.79361,2.6213,0.494347
1500,2.79552,2.62616,0.494347
1510,2.79743,2.62616,0.494347
1520,2.79934,2.62616,0.494347
1530,2.80125,2.63109,0.494347
1540,2.80315,2.63109,0.494347
1550,2.80506,2.63109,0.494347
1560,2.80696,2.63109,0.493462
1570,2.80887,2.6361,0.493462
1580,2.81077,2.6361,0.493462
1590,2.81267,2.6361,0.493462
1600,2.81457,2.64118,0.493462
1610,2.81646,2.64118,0.493462
1620,2.81836,2.64118,0.493462
