0,0.0427367,0
10,0.0425964,0
20,0.0426913,0
30,0.0428296,0
40,0.0426761,0
50,0.0427088,0
60,0.0427071,0
70,0.042724,0
80,0.0427062,0
90,0.0427461,0
100,0.042712,0
110,0.0427008,0
120,0.0426801,0
130,0.0426954,0
140,0.0426939,0
150,0.0428611,0
160,0.0428798,0
170,0.0427362,0
180,0.0428862,0
190,0.0427094,0
200,0.0427082,0
210,0.0426751,0
220,0.0426599,0
230,0.0427224,0
240,0.0426945,0
250,0.0426945,0
260,0.0427116,0
270,0.0427159,0
280,0.0427212,0
290,0.0428955,0
300,0.0428179,0
310,0.0429787,0
320,0.042771,0
330,0.0425185,0
340,0.0427116,0
350,0.0426829,0
360,0.0427019,0
370,0.0428437,0
380,0.0427152,0
390,0.0428564,0
400,0.0426698,0
410,0.0426754,0
420,0.0429771,0
430,0.0426983,0
440,0.0428166,0
450,0.0428565,0
460,0.0428776,0
470,0.0427825,0
480,0.0427061,0
490,0.0428862,0
500,0.042929,0
510,0.0429476,0
520,0.0428746,0
530,0.0428563,0
540,0.042993,0
550,0.0431255,0
560,0.0433414,0
570,0.043245,0
580,0.0434566,0
590,0.0439862,0
600,0.0444789,0
610,0.0459264,0
620,0.0471283,0
630,0.0489022,0
640,0.0514715,0
650,0.0539704,0
660,0.057379,0
670,0.0613656,0
680,0.065443,0
690,0.0705854,0
700,0.0755376,0
710,0.0810241,0
720,0.0869254,0
730,0.0934921,0
740,0.0995835,0
750,0.106743,0
760,0.113769,0
770,0.120677,0
780,0.128115,0
790,0.135459,0
800,0.143297,0
810,0.150731,0
820,0.15836,0
830,0.166265,0
840,0.174373,0
850,0.182004,0
860,0.197995,0
870,0.197995,0
880,0.213848,0
890,0.221274,0
900,0.229436,0
910,0.237158,0
920,0.245185,0
930,0.252207,0
940,0.26029,0
950,0.267276,0
960,0.274984,0
970,0.283744,0
980,0.290253,0
990,0.298636,0
1000,0.305092,0
1010,0.312974,0
1020,0.320008,0
1030,0.327221,0
1040,0.334064,0
1050,0.341232,0
1060,0.348232,0
1070,0.355284,0
1080,0.362243,0
1090,0.368786,0
1100,0.375544,0
1110,0.382321,0
1120,0.388516,0
1130,0.395139,0
1140,0.401396,0
1150,0.407726,0
1160,0.414007,0
1170,0.419933,0
1180,0.426201,0
1190,0.43215,0
1200,0.438209,0
1210,0.444406,0
1220,0.44975,0
1230,0.454944,0
1240,0.461219,0
1250,0.466949,0
1260,0.472295,0
1270,0.477821,0
1280,0.483447,0
1290,0.488774,0
1300,0.493903,0
1310,0.499209,0
1320,0.50451,0
1330,0.509309,0
1340,0.51476,0
1350,0.519723,0
1360,0.524096,0
1370,0.528812,0
1380,0.533829,0
1390,0.538368,0
1400,0.542575,0
1410,0.547458,0
1420,0.551736,0
1430,0.560252,0
1440,0.564101,0
1450,0.568169,0
1460,0.5725,0
1470,0.576049,0
1480,0.57971,0
1490,0.584246,0
1500,0.587832,0
1510,0.591583,0
1520,0.594992,0
1530,0.599012,0
1540,0.601963,0
1550,0.605738,0
1560,0.609028,0
1570,0.612245,0
1580,0.615519,0
1590,0.618562,0
1600,0.621357,0
1610,0.624753,0
1620,0.627379,0
1630,0.630254,0
1640,0.63335,0
1650,0.635234,0
1660,0.638188,0
